band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,record_id,species_scientific_name
B05933078079,B05933078079,,E,06/24/2002,24,06,2002,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,66,23,07,07,1.00,E,-11354553,Selasphorus platycercus
B06833301096,B06833301096,B30833006350; ,B,05/26/2010,26,05,2010,US,US-CO,40.42861,-105.52111,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-61436566,Selasphorus platycercus
B30833006350,B06833301096,B06833301096; ,B,05/26/2012,26,05,2012,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-36982409,Selasphorus platycercus
B06833301096,B06833301096,B30833006350; ,E,05/26/2012,26,05,2012,US,US-CO,40.43139,-105.50250,0,11,,4320,,,,,,,66,23,14,08,2.92,E,-8925431,Selasphorus platycercus
B10833811813,B10833811813,B10833458150; ,B,05/23/2015,23,05,2015,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-16745842,Selasphorus platycercus
B10833458150,B10833811813,B10833811813; ,B,06/20/2016,20,06,2016,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-16742789,Selasphorus platycercus
B10833811813,B10833811813,B10833458150; ,E,06/20/2016,20,06,2016,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,,66,23,14,08,2.00,R,-31981522,Selasphorus platycercus
B10833952158,B10833952158,,B,07/10/2020,10,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12511436,Selasphorus platycercus
B10833952158,B10833952158,,E,07/29/2020,29,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513546,Selasphorus platycercus
B10933121649,B10933121649,B30933374597; ,B,06/29/2007,29,06,2007,US,US-CO,40.37500,-105.85833,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-63395871,Selasphorus platycercus
B30933374597,B10933121649,B10933121649; ,B,08/14/2007,14,08,2007,US,US-CO,40.37500,-105.85833,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-63190691,Selasphorus platycercus
B10933121649,B10933121649,B30933374597; ,E,08/14/2007,14,08,2007,US,US-CO,40.30833,-105.84167,1,11,,4320,,,,,,,66,23,14,08,1.17,E,-12392845,Selasphorus platycercus
B10933122680,B10933122680,B15833799113; ,B,06/19/2007,19,06,2007,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-63361248,Selasphorus platycercus
B15833799113,B10933122680,B10933122680; ,B,06/28/2010,28,06,2010,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36974990,Selasphorus platycercus
B10933122680,B10933122680,B15833799113; ,E,06/28/2010,28,06,2010,US,US-CO,40.35833,-105.59167,1,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,4.00,E,-8783940,Selasphorus platycercus
B10933271500,B10933271500,B36833309489; ,B,07/03/2008,03,07,2008,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-36984871,Selasphorus platycercus
B36833309489,B10933271500,B10933271500; ,B,08/23/2009,23,08,2009,US,US-CO,40.42861,-105.52111,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-61719737,Selasphorus platycercus
B10933271500,B10933271500,B36833309489; ,E,08/23/2009,23,08,2009,US,US-CO,40.42500,-105.52500,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,2.17,E,-8824510,Selasphorus platycercus
B11933506401,B11933506401,B41933533439; ,B,06/29/1999,29,06,1999,US,US-CO,38.25000,-107.08333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P4749687,0,,,,,,B,-75124149,Selasphorus platycercus
B41933533439,B11933506401,B11933506401; ,B,06/20/2001,20,06,2001,US,US-CO,38.25000,-107.08333,10,11,Broad-tailed Hummingbird,4320,3,00,6,5,P4749687,1,,,,,,B,-62359067,Selasphorus platycercus
B11933506401,B11933506401,B41933533439; ,E,06/20/2001,20,06,2001,US,US-CO,38.25000,-107.08333,10,11,,4320,,,,,,,66,23,01,08,3.00,E,-9369009,Selasphorus platycercus
B11933589605,B11933589605,,B,08/02/1994,02,08,1994,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P9993769,0,,,,,,B,-36989302,Selasphorus platycercus
B11933589605,B11933589605,,E,08/23/1998,23,08,1998,US,US-CO,38.58333,-106.08333,10,11,,4320,,,,,,,66,22,01,07,5.17,E,-11407398,Selasphorus platycercus
B12833401988,B12833401988,,B,07/27/2021,27,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,15327126,Selasphorus platycercus
B12833401988,B12833401988,,E,06/15/2022,15,06,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,17673150,Selasphorus platycercus
B12933112681,B12933112681,,B,06/22/1983,22,06,1983,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,-36985518,Selasphorus platycercus
B12933112681,B12933112681,,E,06/13/1984,13,06,1984,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-11880776,Selasphorus platycercus
B12933629193,B12933629193,,B,06/07/1977,07,06,1977,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-65111528,Selasphorus platycercus
B12933629193,B12933629193,,E,06/09/1979,09,06,1979,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,3.00,E,-11880808,Selasphorus platycercus
B12933629193,B12933629193,,E,06/04/1980,04,06,1980,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,4.00,E,-11880807,Selasphorus platycercus
B13933419093,B13933419093,B35833799709; ,B,07/30/2005,30,07,2005,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-64642428,Selasphorus platycercus
B35833799709,B13933419093,B13933419093; ,B,06/24/2010,24,06,2010,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-60557599,Selasphorus platycercus
B13933419093,B13933419093,B35833799709; ,E,06/24/2010,24,06,2010,US,US-CO,40.35833,-105.59167,1,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,6.00,E,-8783942,Selasphorus platycercus
B13933419979,B13933419979,B66833360646; ,B,07/31/2005,31,07,2005,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-64660366,Selasphorus platycercus
B13933419979,B13933419979,B66833360646; ,E,05/11/2009,11,05,2009,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,4.92,E,-8860012,Selasphorus platycercus
B66833360646,B13933419979,B13933419979; ,B,05/11/2009,11,05,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-61762734,Selasphorus platycercus
B13933440159,B13933440159,,B,05/22/2006,22,05,2006,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3723353,0,,,,,0.00,B,-36983112,Selasphorus platycercus
B13933440159,B13933440159,,E,06/08/2007,08,06,2007,US,US-CO,40.41667,-105.58333,10,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,07,07,2.00,E,-12480388,Selasphorus platycercus
B14933021343,B14933021343,,B,08/12/2003,12,08,2003,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,5,P1719717,0,,,,,,B,-65119161,Selasphorus platycercus
B14933021343,B14933021343,,E,08/04/2005,04,08,2005,US,US-CO,40.41667,-105.58333,10,11,,4320,,,,,,,00,21,07,05,3.17,E,-9113257,Selasphorus platycercus
B14933714613,B14933714613,,B,08/19/2004,19,08,2004,US,US-CO,40.41667,-105.58333,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3723353,0,,,,,,B,-36963545,Selasphorus platycercus
B14933714613,B14933714613,,E,05/22/2006,22,05,2006,US,US-CO,40.41667,-105.58333,10,11,Broad-tail Hummer,4320,,,,,,,66,23,07,07,2.92,E,-12574526,Selasphorus platycercus
B15833616296,B15833616296,B20833016236; ,B,05/25/2012,25,05,2012,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3723353,0,,,,,,B,-36967597,Selasphorus platycercus
B15833616296,B15833616296,B20833016236; ,E,07/25/2012,25,07,2012,US,US-CO,40.34167,-105.60833,1,11,,4320,,,,,,,66,23,14,08,1.08,E,-8717078,Selasphorus platycercus
B20833016236,B15833616296,B15833616296; ,B,07/25/2012,25,07,2012,US,US-CO,40.34167,-105.60833,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-59553104,Selasphorus platycercus
B20833952140,B20833952140,,B,07/10/2020,10,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12511438,Selasphorus platycercus
B20833952140,B20833952140,,E,07/23/2021,23,07,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,15094038,Selasphorus platycercus
B20833952303,B20833952303,,B,07/07/2020,07,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,12511406,Selasphorus platycercus
B20833952303,B20833952303,,E,07/15/2020,15,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513502,Selasphorus platycercus
B20833952469,B20833952469,,B,06/15/2020,15,06,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,0.00,B,12223994,Selasphorus platycercus
B20833952469,B20833952469,,E,07/17/2020,17,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.08,R,12513512,Selasphorus platycercus
B20833952469,B20833952469,,E,08/02/2021,02,08,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.17,R,15094062,Selasphorus platycercus
B20933120930,B20933120930,B36833369233; ,B,07/09/2007,09,07,2007,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-63395836,Selasphorus platycercus
B36833369233,B20933120930,B20933120930; ,B,05/17/2009,17,05,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-36977934,Selasphorus platycercus
B20933120930,B20933120930,B36833369233; ,E,05/17/2009,17,05,2009,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,2.92,E,-8860000,Selasphorus platycercus
B20933123333,B20933123333,B75833790848; ,B,05/20/2007,20,05,2007,US,US-CO,40.33778,-105.58833,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-36982279,Selasphorus platycercus
B75833790848,B20933123333,B20933123333; ,B,06/27/2010,27,06,2010,US,US-CO,40.34167,-105.60833,1,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36970404,Selasphorus platycercus
B20933123333,B20933123333,B75833790848; ,E,06/27/2010,27,06,2010,US,US-CO,40.34167,-105.60833,1,11,BROAD-TAILED HUMMINGBIRD,4320,,,,,,,66,23,14,08,4.00,E,-8776033,Selasphorus platycercus
B20933262946,B20933262946,B00833013683; ,B,08/11/2008,11,08,2008,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-62777221,Selasphorus platycercus
B00833013683,B20933262946,B20933262946; ,B,06/11/2012,11,06,2012,US,US-CO,40.35083,-105.58861,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36962007,Selasphorus platycercus
B20933262946,B20933262946,B00833013683; ,E,06/11/2012,11,06,2012,US,US-CO,40.35083,-105.58861,0,11,,4320,,,,,,,66,23,14,08,5.00,E,-8913121,Selasphorus platycercus
B20933265242,B20933265242,B36833304823; ,B,08/07/2008,07,08,2008,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,0.00,B,-62740670,Selasphorus platycercus
B36833304823,B20933265242,B20933265242; ,B,07/15/2009,15,07,2009,US,US-CO,40.43139,-105.50250,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,0.00,B,-61703730,Selasphorus platycercus
B20933265242,B20933265242,B36833304823; ,E,07/15/2009,15,07,2009,US,US-CO,40.42500,-105.50833,1,11,BROAD-TAIL HUMMER,4320,,,,,,,66,23,14,08,2.08,E,-8824589,Selasphorus platycercus
B20933274364,B20933274364,B30833035555; ,B,06/07/2008,07,06,2008,US,US-CO,40.30667,-105.84278,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,0,,,,,,B,-62918339,Selasphorus platycercus
B30833035555,B20933274364,B20933274364; ,B,07/27/2012,27,07,2012,US,US-CO,40.30667,-105.84278,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P2722447,1,,,,,,B,-36986133,Selasphorus platycercus
B20933274364,B20933274364,B30833035555; ,E,07/27/2012,27,07,2012,US,US-CO,40.30667,-105.84278,0,11,,4320,,,,,,,66,23,14,08,5.08,E,-8717077,Selasphorus platycercus
B22833331681,B22833331681,,B,06/05/2021,05,06,2021,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,15327032,Selasphorus platycercus
B22833331681,B22833331681,,E,06/15/2022,15,06,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,17673160,Selasphorus platycercus
B22833332063,B22833332063,,B,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,,B,10691682,Selasphorus platycercus
B22833332063,B22833332063,,E,06/21/2019,21,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,66,23,14,07,1.00,R,15093908,Selasphorus platycercus
B22833332063,B22833332063,,E,07/11/2022,11,07,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,4.08,R,17673108,Selasphorus platycercus
B22833332483,B22833332483,,B,05/22/2019,22,05,2019,US,US-CO,38.86111,-107.64722,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,0.00,B,10691598,Selasphorus platycercus
B22833332483,B22833332483,,E,05/26/2019,26,05,2019,US,US-CO,38.86111,-107.64722,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,66,23,14,07,0.92,R,10696420,Selasphorus platycercus
B22833332968,B22833332968,,B,06/08/2019,08,06,2019,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,,B,10691702,Selasphorus platycercus
B22833332968,B22833332968,,E,06/12/2021,12,06,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093972,Selasphorus platycercus
B22833401272,B22833401272,,B,08/04/2021,04,08,2021,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,2,5,P3735013,0,,,,,0.00,B,15327068,Selasphorus platycercus
B22833401272,B22833401272,,E,06/15/2022,15,06,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,1.00,R,17673152,Selasphorus platycercus
B22833401272,B22833401272,,E,08/02/2022,02,08,2022,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,1.17,R,17673080,Selasphorus platycercus
B22833626296,B22833626296,,B,07/22/2018,22,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14907051,Selasphorus platycercus
B22833626296,B22833626296,,E,06/10/2019,10,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093866,Selasphorus platycercus
B22833626456,B22833626456,,B,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14908775,Selasphorus platycercus
B22833626456,B22833626456,,E,06/07/2019,07,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,15093826,Selasphorus platycercus
B22833626483,B22833626483,,B,07/21/2018,21,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,2,0,P3735013,0,,,,,,B,-14908768,Selasphorus platycercus
B22833626483,B22833626483,,E,06/08/2019,08,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,1.00,R,15093856,Selasphorus platycercus
B22833626483,B22833626483,,E,06/12/2019,12,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,1.00,R,15093878,Selasphorus platycercus
B22833626483,B22833626483,,E,07/15/2020,15,07,2020,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,12513504,Selasphorus platycercus
B22833672543,B22833672543,,B,07/19/2019,19,07,2019,US,US-CO,40.34167,-105.57500,1,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3723353,0,,,,,,B,10328062,Selasphorus platycercus
B22833672543,B22833672543,,E,07/30/2019,30,07,2019,US,US-CO,38.95916,-106.98977,11,11,Broad-tailed Hummingbird,4320,,,,,P3735013,,66,23,07,07,1.08,E,-31753622,Selasphorus platycercus
B22933050805,B22933050805,,B,06/13/1980,13,06,1980,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,5,P9993769,0,,,,,,B,-65128006,Selasphorus platycercus
B22933050805,B22933050805,,E,06/08/1983,08,06,1983,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,4.00,E,-11895904,Selasphorus platycercus
B22933050805,B22933050805,,E,09/12/1984,12,09,1984,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,5.25,E,-10251466,Selasphorus platycercus
B22933052869,B22933052869,,B,07/06/1981,06,07,1981,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,4,P3735013,0,,,,,,B,-36983833,Selasphorus platycercus
B22933052869,B22933052869,,E,06/04/1982,04,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-10226650,Selasphorus platycercus
B22933052960,B22933052960,,B,05/27/1981,27,05,1981,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,08,1,4,P3735013,0,,,,,0.00,B,-36978207,Selasphorus platycercus
B22933052960,B22933052960,,E,06/01/1982,01,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-10251463,Selasphorus platycercus
B22933059043,B22933059043,,B,07/17/1980,17,07,1980,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P9993769,0,,,,,0.00,B,-36989479,Selasphorus platycercus
B22933059043,B22933059043,,E,06/10/1982,10,06,1982,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,66,23,01,07,3.00,E,-10997369,Selasphorus platycercus
B22933111043,B22933111043,,B,06/16/1984,16,06,1984,US,US-CO,38.91667,-106.91667,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-65110033,Selasphorus platycercus
B22933111043,B22933111043,,E,06/25/1984,25,06,1984,US,US-CO,38.91667,-106.91667,10,11,,4320,,,,,,,00,23,01,05,1.00,E,-10226648,Selasphorus platycercus
B22933304243,B22933304243,,B,07/17/1988,17,07,1988,US,US-CO,40.75000,-105.25000,10,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3733333,0,,,,,0.00,B,-75720249,Selasphorus platycercus
B22933304243,B22933304243,,E,06/21/1989,21,06,1989,US,US-CO,40.58333,-105.25000,10,11,,4320,,,,,,,66,23,01,07,2.00,E,-11506415,Selasphorus platycercus
B23833014238,B23833014238,,B,06/08/2016,08,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,0,,,,,,B,-16640630,Selasphorus platycercus
B23833014238,B23833014238,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,2.00,R,-31968997,Selasphorus platycercus
B23833225273,B23833225273,,B,06/08/2017,08,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,,B,-16095156,Selasphorus platycercus
B23833225273,B23833225273,,E,07/11/2018,11,07,2018,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.08,R,-31962828,Selasphorus platycercus
B23833225413,B23833225413,,B,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,0,,,,,0.00,B,-16096860,Selasphorus platycercus
B23833225413,B23833225413,,E,06/10/2019,10,06,2019,US,US-CO,38.95194,-106.98833,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,3.00,R,15093872,Selasphorus platycercus
B24833292142,B24833292142,,B,06/15/2015,15,06,2015,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,0,,,,,,B,-18229701,Selasphorus platycercus
B24833292142,B24833292142,,E,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,4,P3735013,,97,23,14,07,2.00,R,-31968600,Selasphorus platycercus
B24833292142,B24833292142,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,4,P3735013,,66,23,14,07,3.00,R,-31969358,Selasphorus platycercus
B24833292282,B24833292282,,B,08/04/2014,04,08,2014,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-14643122,Selasphorus platycercus
B24833292282,B24833292282,,E,06/07/2016,07,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,3.00,R,-31833334,Selasphorus platycercus
B24833292282,B24833292282,,E,06/26/2016,26,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,97,23,14,07,3.00,R,-31833331,Selasphorus platycercus
B24833292282,B24833292282,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,4.00,R,-31813204,Selasphorus platycercus
B24833292683,B24833292683,,B,06/06/2016,06,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-17914605,Selasphorus platycercus
B24833292683,B24833292683,,E,07/21/2016,21,07,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,1.08,R,-31968564,Selasphorus platycercus
B24833292702,B24833292702,,B,06/01/2016,01,06,2016,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,0,,,,,,B,-17957236,Selasphorus platycercus
B24833292702,B24833292702,,E,05/30/2017,30,05,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,18,1,5,P3735013,,97,23,14,07,1.92,R,-31968203,Selasphorus platycercus
B24833292702,B24833292702,,E,06/07/2017,07,06,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,75,1,5,P3735013,,66,23,14,07,2.00,R,-31968171,Selasphorus platycercus
B24833292702,B24833292702,,E,08/02/2017,02,08,2017,US,US-CO,38.95500,-106.98694,0,11,Broad-tailed Hummingbird,4320,3,00,1,5,P3735013,,66,23,14,07,2.17,R,-31968968,Selasphorus platycercus
