"band","band_status","year","sex","recap_num","obsdate","site","band_year","band_age","band_site","breeding","month","day","location"
"9100-23362","R",2012,"F","r01",2012-07-18,"MP1",2012,"AHY","MP1",NA,7,18,"east"
"9100-23363","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23363","R",2012,"F","r01",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23363","R",2012,"F","r01",2012-06-18,"MCGC",2012,"AHY","MCGC",NA,6,18,"east"
"9100-23363","R",2012,"F","r01",2012-06-22,"MCGC",2012,"AHY","MCGC",NA,6,22,"east"
"9100-23363","R",2012,"F","r01",2012-07-26,"MCGC",2012,"AHY","MCGC",NA,7,26,"east"
"9100-23363","R",2012,"F","r01",2012-08-03,"MCGC",2012,"AHY","MCGC",NA,8,3,"east"
"9100-23364","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC","E8",6,12,"east"
"9100-23364","R",2012,"F","r01",2012-06-16,"MCGC",2012,"AHY","MCGC",NA,6,16,"east"
"9100-23365","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23365","R",2012,"F","r01",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23365","R",2012,"F","r01",2012-06-22,"MCGC",2012,"AHY","MCGC",NA,6,22,"east"
"9100-23365","R",2012,"F","r01",2012-08-09,"MCGC",2012,"AHY","MCGC",NA,8,9,"east"
"9100-23365","R",2012,"F","r01",2012-08-15,"MCGC",2012,"AHY","MCGC",NA,8,15,"east"
"9100-23366","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23366","R",2012,"F","r01",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23366","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23366","R",2012,"F","r01",2012-07-28,"MCGC",2012,"AHY","MCGC",NA,7,28,"east"
"9100-23366","R",2012,"F","r01",2012-08-03,"MCGC",2012,"AHY","MCGC",NA,8,3,"east"
"9100-23366","R",2012,"F","r01",2012-08-09,"MCGC",2012,"AHY","MCGC",NA,8,9,"east"
"9100-23367","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23368","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23368","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23368","R",2012,"F","r01",2012-07-21,"MCGC",2012,"AHY","MCGC",NA,7,21,"east"
"9100-23368","R",2012,"F","r01",2012-08-14,"MCGC",2012,"AHY","MCGC",NA,8,14,"east"
"9100-23368","R",2012,"F","r01",2012-08-15,"MCGC",2012,"AHY","MCGC",NA,8,15,"east"
"9100-23368","R",2012,"F","r01",2012-08-18,"MCGC",2012,"AHY","MCGC",NA,8,18,"east"
"9100-23368","R",2012,"F","r01",2012-08-23,"MCGC",2012,"AHY","MCGC",NA,8,23,"east"
"9100-23369","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23370","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23370","R",2012,"F","r01",2012-07-05,"MCGC",2012,"AHY","MCGC",NA,7,5,"east"
"9100-23370","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23371","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23371","R",2012,"F","r01",2012-06-18,"MCGC",2012,"AHY","MCGC","E8",6,18,"east"
"9100-23371","R",2012,"F","r01",2012-06-26,"MCGC",2012,"AHY","MCGC",NA,6,26,"east"
"9100-23371","R",2012,"F","r01",2012-07-03,"MCGC",2012,"AHY","MCGC",NA,7,3,"east"
"9100-23371","R",2012,"F","r01",2012-07-04,"MCGC",2012,"AHY","MCGC",NA,7,4,"east"
"9100-23371","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23372","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23372","R",2012,"F","r01",2012-07-18,"MCGC",2012,"AHY","MCGC",NA,7,18,"east"
"9100-23373","1",2012,"F","r00",2012-06-12,"MCGC",2012,"AHY","MCGC",NA,6,12,"east"
"9100-23373","R",2012,"F","r01",2012-06-22,"MCGC",2012,"AHY","MCGC",NA,6,22,"east"
"9100-23374","1",2012,"F","r00",2012-06-13,"HOLZ",2012,"AHY","HOLZ",NA,6,13,"west"
"9100-23375","1",2012,"F","r00",2012-06-13,"HOLZ",2012,"AHY","HOLZ",NA,6,13,"west"
"9100-23375","R",2012,"F","r01",2012-07-20,"HOLZ",2012,"AHY","HOLZ",NA,7,20,"west"
"9100-23375","R",2012,"F","r01",2012-08-16,"HOLZ",2012,"AHY","HOLZ",NA,8,16,"west"
"9100-23376","1",2012,"F","r00",2012-06-13,"HOLZ",2012,"AHY","HOLZ",NA,6,13,"west"
"9100-23376","R",2012,"F","r01",2012-07-06,"HOLZ",2012,"AHY","HOLZ",NA,7,6,"west"
"9100-23376","R",2012,"F","r01",2012-08-02,"HOLZ",2012,"AHY","HOLZ",NA,8,2,"west"
"9100-23377","1",2012,"F","r00",2012-06-13,"GNMTN",2012,"AHY","GNMTN",NA,6,13,"west"
"9100-23378","1",2012,"F","r00",2012-06-13,"GNMTN",2012,"AHY","GNMTN","E7",6,13,"west"
"9100-23378","R",2012,"F","r01",2012-07-20,"GNMTN",2012,"AHY","GNMTN",NA,7,20,"west"
"9100-23379","1",2012,"F","r00",2012-06-13,"GNMTN",2012,"AHY","GNMTN",NA,6,13,"west"
"9100-23379","R",2012,"F","r01",2012-06-13,"GNMTN",2012,"AHY","GNMTN",NA,6,13,"west"
"9100-23380","1",2012,"F","r00",2012-06-13,"GNMTN",2012,"AHY","GNMTN","E8",6,13,"west"
"9100-23380","R",2012,"F","r01",2012-07-13,"GNMTN",2012,"AHY","GNMTN",NA,7,13,"west"
"9100-23381","1",2012,"F","r00",2012-06-13,"GNMTN",2012,"AHY","GNMTN",NA,6,13,"west"
"9100-23382","1",2012,"F","r00",2012-06-13,"GNMTN",2012,"AHY","GNMTN",NA,6,13,"west"
"9100-23383","1",2012,"F","r00",2012-06-13,"GNMTN",2012,"AHY","GNMTN",NA,6,13,"west"
"9100-23383","R",2012,"F","r01",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23384","1",2012,"F","r00",2012-06-16,"MCGC",2012,"AHY","MCGC","E7",6,16,"east"
"9100-23385","1",2012,"F","r00",2012-06-16,"MCGC",2012,"AHY","MCGC","E7",6,16,"east"
"9100-23385","R",2012,"F","r01",2012-07-05,"MCGC",2012,"AHY","MCGC",NA,7,5,"east"
"9100-23385","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23385","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23385","R",2012,"F","r01",2012-07-14,"MCGC",2012,"AHY","MCGC",NA,7,14,"east"
"9100-23385","R",2012,"F","r01",2012-08-04,"MCGC",2012,"AHY","MCGC",NA,8,4,"east"
"9100-23386","1",2012,"F","r00",2012-06-16,"MCGC",2012,"AHY","MCGC",NA,6,16,"east"
"9100-23386","R",2012,"F","r01",2012-06-22,"MCGC",2012,"AHY","MCGC",NA,6,22,"east"
"9100-23386","R",2012,"F","r01",2012-07-05,"MCGC",2012,"AHY","MCGC",NA,7,5,"east"
"9100-23386","R",2012,"F","r01",2012-07-14,"MCGC",2012,"AHY","MCGC",NA,7,14,"east"
"9100-23386","R",2012,"F","r01",2012-07-21,"MCGC",2012,"AHY","MCGC",NA,7,21,"east"
"9100-23386","R",2012,"F","r01",2012-07-28,"MCGC",2012,"AHY","MCGC",NA,7,28,"east"
"9100-23387","1",2012,"F","r00",2012-06-16,"MCGC",2012,"AHY","MCGC","E8",6,16,"east"
"9100-23387","R",2012,"F","r01",2012-06-18,"MCGC",2012,"AHY","MCGC","E7",6,18,"east"
"9100-23387","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23387","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23388","1",2012,"F","r00",2012-06-16,"MCGC",2012,"AHY","MCGC","E8",6,16,"east"
"9100-23388","R",2012,"F","r01",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23388","R",2012,"F","r01",2012-07-05,"MCGC",2012,"AHY","MCGC",NA,7,5,"east"
"9100-23389","1",2012,"F","r00",2012-06-18,"MCGC",2012,"AHY","MCGC",NA,6,18,"east"
"9100-23389","R",2012,"F","r01",2012-07-14,"MCGC",2012,"AHY","MCGC",NA,7,14,"east"
"9100-23389","R",2012,"F","r01",2012-07-14,"MCGC",2012,"AHY","MCGC",NA,7,14,"east"
"9100-23390","1",2012,"F","r00",2012-06-18,"MCGC",2012,"AHY","MCGC","E6",6,18,"east"
"9100-23390","R",2012,"F","r01",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23390","R",2012,"F","r01",2012-06-22,"MCGC",2012,"AHY","MCGC",NA,6,22,"east"
"9100-23390","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23390","R",2012,"F","r01",2012-07-18,"MCGC",2012,"AHY","MCGC",NA,7,18,"east"
"9100-23391","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23392","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ",NA,6,21,"west"
"9100-23392","R",2012,"F","r01",2012-07-13,"HOLZ",2012,"AHY","HOLZ",NA,7,13,"west"
"9100-23392","R",2012,"F","r01",2012-07-20,"HOLZ",2012,"AHY","HOLZ",NA,7,20,"west"
"9100-23392","R",2012,"F","r01",2012-08-02,"HOLZ",2012,"AHY","HOLZ",NA,8,2,"west"
"9100-23393","1",2012,"F","r00",2012-07-03,"MCGC",2012,"AHY","MCGC",NA,7,3,"east"
"9100-23394","1",2012,"F","r00",2012-07-05,"MCGC",2012,"AHY","MCGC",NA,7,5,"east"
"9100-23394","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23394","R",2012,"F","r01",2012-08-09,"MCGC",2012,"AHY","MCGC",NA,8,9,"east"
"9100-23395","1",2012,"F","r00",2012-05-29,"MCGC",2012,"AHY","MCGC",NA,5,29,"east"
"9100-23395","R",2012,"F","r01",2012-06-10,"MCGC",2012,"AHY","MCGC","E9",6,10,"east"
"9100-23395","R",2012,"F","r01",2012-07-05,"MCGC",2012,"AHY","MCGC",NA,7,5,"east"
"9100-23395","R",2012,"F","r01",2012-07-07,"MCGC",2012,"AHY","MCGC",NA,7,7,"east"
"9100-23395","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23395","R",2012,"F","r01",2012-07-18,"MCGC",2012,"AHY","MCGC",NA,7,18,"east"
"9100-23401","1",2012,"F","r00",2012-06-18,"MCGC",2012,"AHY","MCGC",NA,6,18,"east"
"9100-23402","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23402","R",2012,"F","r01",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23403","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23404","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23405","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1","E7",6,18,"east"
"9100-23406","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23407","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23408","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23409","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1","E8",6,18,"east"
"9100-23410","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23410","R",2012,"F","r01",2012-08-07,"MP1",2012,"AHY","MP1",NA,8,7,"east"
"9100-23411","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1","E9",6,18,"east"
"9100-23411","R",2012,"F","r01",2012-08-15,"MP1",2012,"AHY","MP1",NA,8,15,"east"
"9100-23412","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23412","R",2012,"F","r01",2012-07-13,"MP1",2012,"AHY","MP1",NA,7,13,"east"
"9100-23412","R",2012,"F","r01",2012-08-05,"MP1",2012,"AHY","MP1",NA,8,5,"east"
"9100-23412","R",2012,"F","r01",2012-08-07,"MP1",2012,"AHY","MP1",NA,8,7,"east"
"9100-23413","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23414","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1","E6",6,18,"east"
"9100-23414","R",2012,"F","r01",2012-08-04,"MP1",2012,"AHY","MP1",NA,8,4,"east"
"9100-23415","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23416","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23417","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23418","1",2012,"F","r00",2012-06-18,"MP1",2012,"AHY","MP1",NA,6,18,"east"
"9100-23419","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23419","R",2012,"F","r01",2012-08-05,"MP1",2012,"AHY","MP1",NA,8,5,"east"
"9100-23420","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23421","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23422","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23423","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23424","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23424","R",2012,"F","r01",2012-08-04,"MP1",2012,"AHY","MP1",NA,8,4,"east"
"9100-23425","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23426","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1","E6",6,19,"east"
"9100-23426","R",2012,"F","r01",2012-08-07,"MP1",2012,"AHY","MP1",NA,8,7,"east"
"9100-23427","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23428","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23429","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23430","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1","E9",6,19,"east"
"9100-23430","R",2012,"F","r01",2012-08-07,"MP1",2012,"AHY","MP1",NA,8,7,"east"
"9100-23431","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23431","R",2012,"F","r01",2012-07-08,"MP1",2012,"AHY","MP1",NA,7,8,"east"
"9100-23432","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1","E7",6,19,"east"
"9100-23433","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1","E6",6,19,"east"
"9100-23434","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23435","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1",NA,6,19,"east"
"9100-23435","R",2012,"F","r01",2012-06-20,"MP1",2012,"AHY","MP1",NA,6,20,"east"
"9100-23436","1",2012,"F","r00",2012-06-19,"MP1",2012,"AHY","MP1","E7",6,19,"east"
"9100-23437","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23438","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23439","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23439","R",2012,"F","r01",2012-07-22,"MCGC",2012,"AHY","MCGC",NA,7,22,"east"
"9100-23440","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23441","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23442","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23443","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23444","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23445","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23445","R",2012,"F","r01",2012-08-04,"MCGC",2012,"AHY","MCGC",NA,8,4,"east"
"9100-23446","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC","E9",6,20,"east"
"9100-23446","R",2012,"F","r01",2012-08-06,"MCGC",2012,"AHY","MCGC",NA,8,6,"east"
"9100-23447","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC","E7",6,20,"east"
"9100-23447","R",2012,"F","r01",2012-07-03,"MCGC",2012,"AHY","MCGC",NA,7,3,"east"
"9100-23447","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23447","R",2012,"F","r01",2012-07-22,"MCGC",2012,"AHY","MCGC",NA,7,22,"east"
"9100-23447","R",2012,"F","r01",2012-07-26,"MCGC",2012,"AHY","MCGC",NA,7,26,"east"
"9100-23447","R",2012,"F","r01",2012-07-28,"MCGC",2012,"AHY","MCGC",NA,7,28,"east"
"9100-23447","R",2012,"F","r01",2012-07-29,"MCGC",2012,"AHY","MCGC",NA,7,29,"east"
"9100-23447","R",2012,"F","r01",2012-08-06,"MCGC",2012,"AHY","MCGC",NA,8,6,"east"
"9100-23447","R",2012,"F","r01",2012-08-15,"MCGC",2012,"AHY","MCGC",NA,8,15,"east"
"9100-23448","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23448","R",2012,"F","r01",2012-06-26,"MCGC",2012,"AHY","MCGC",NA,6,26,"east"
"9100-23448","R",2012,"F","r01",2012-07-03,"MCGC",2012,"AHY","MCGC",NA,7,3,"east"
"9100-23448","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23448","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23449","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC","E6",6,20,"east"
"9100-23450","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23450","R",2012,"F","r01",2012-07-04,"MCGC",2012,"AHY","MCGC",NA,7,4,"east"
"9100-23451","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23451","R",2012,"F","r01",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23452","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC",NA,6,20,"east"
"9100-23452","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC","E7",7,11,"east"
"9100-23452","R",2012,"F","r01",2012-07-12,"MCGC",2012,"AHY","MCGC",NA,7,12,"east"
"9100-23452","R",2012,"F","r01",2012-08-01,"MCGC",2012,"AHY","MCGC",NA,8,1,"east"
"9100-23453","1",2012,"F","r00",2012-06-20,"MCGC",2012,"AHY","MCGC","E7",6,20,"east"
"9100-23453","R",2012,"F","r01",2012-06-26,"MCGC",2012,"AHY","MCGC",NA,6,26,"east"
"9100-23453","R",2012,"F","r01",2012-07-05,"MCGC",2012,"AHY","MCGC",NA,7,5,"east"
"9100-23453","R",2012,"F","r01",2012-07-11,"MCGC",2012,"AHY","MCGC",NA,7,11,"east"
"9100-23454","1",2012,"F","r00",2012-06-20,"CC3",2012,"AHY","CC3",NA,6,20,"east"
"9100-23455","1",2012,"F","r00",2012-06-20,"CC3",2012,"AHY","CC3",NA,6,20,"east"
"9100-23456","1",2012,"F","r00",2012-06-20,"CC3",2012,"AHY","CC3","E8",6,20,"east"
"9100-23457","1",2012,"F","r00",2012-06-20,"CC3",2012,"AHY","CC3",NA,6,20,"east"
"9100-23457","R",2012,"F","r01",2012-07-24,"CC3",2012,"AHY","CC3",NA,7,24,"east"
"9100-23458","1",2012,"F","r00",2012-06-20,"CC3",2012,"AHY","CC3",NA,6,20,"east"
"9100-23459","1",2012,"F","r00",2012-06-20,"CC3",2012,"AHY","CC3","E6",6,20,"east"
"9100-23459","R",2012,"F","r01",2012-07-14,"CC3",2012,"AHY","CC3",NA,7,14,"east"
"9100-23460","1",2012,"F","r00",2012-06-21,"KV1",2012,"AHY","KV1",NA,6,21,"west"
"9100-23461","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E6",6,21,"west"
"9100-23462","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23462","R",2012,"F","r01",2012-07-20,"GNMTN",2012,"AHY","GNMTN",NA,7,20,"west"
"9100-23463","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E7",6,21,"west"
"9100-23464","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E8",6,21,"west"
"9100-23464","R",2012,"F","r01",2012-07-06,"GNMTN",2012,"AHY","GNMTN",NA,7,6,"west"
"9100-23464","R",2012,"F","r01",2012-07-13,"GNMTN",2012,"AHY","GNMTN",NA,7,13,"west"
"9100-23465","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23466","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E9",6,21,"west"
"9100-23466","R",2012,"F","r01",2012-07-13,"GNMTN",2012,"AHY","GNMTN",NA,7,13,"west"
"9100-23467","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23468","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E9",6,21,"west"
"9100-23469","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23470","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23471","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E9",6,21,"west"
"9100-23472","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E6",6,21,"west"
"9100-23473","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23474","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23475","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23476","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23477","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E7",6,21,"west"
"9100-23478","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN","E6",6,21,"west"
"9100-23479","1",2012,"F","r00",2012-06-21,"GNMTN",2012,"AHY","GNMTN",NA,6,21,"west"
"9100-23480","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ",NA,6,21,"west"
"9100-23480","R",2012,"F","r01",2012-07-06,"HOLZ",2012,"AHY","HOLZ",NA,7,6,"west"
"9100-23481","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E9",6,21,"west"
"9100-23481","R",2012,"F","r01",2012-07-06,"HOLZ",2012,"AHY","HOLZ",NA,7,6,"west"
"9100-23482","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E9",6,21,"west"
"9100-23483","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E7",6,21,"west"
"9100-23483","R",2012,"F","r01",2012-08-08,"HOLZ",2012,"AHY","HOLZ",NA,8,8,"west"
"9100-23484","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ",NA,6,21,"west"
"9100-23484","R",2012,"F","r01",2012-07-20,"HOLZ",2012,"AHY","HOLZ",NA,7,20,"west"
"9100-23485","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E6",6,21,"west"
"9100-23485","R",2012,"F","r01",2012-08-08,"HOLZ",2012,"AHY","HOLZ",NA,8,8,"west"
"9100-23486","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E6",6,21,"west"
"9100-23487","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E7",6,21,"west"
"9100-23487","R",2012,"F","r01",2012-07-13,"HOLZ",2012,"AHY","HOLZ",NA,7,13,"west"
"9100-23487","R",2012,"F","r01",2012-08-08,"HOLZ",2012,"AHY","HOLZ",NA,8,8,"west"
"9100-23488","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E9",6,21,"west"
"9100-23488","R",2012,"F","r01",2012-08-02,"HOLZ",2012,"AHY","HOLZ",NA,8,2,"west"
"9100-23489","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ",NA,6,21,"west"
"9100-23490","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ",NA,6,21,"west"
"9100-23490","R",2012,"F","r01",2012-07-06,"HOLZ",2012,"AHY","HOLZ",NA,7,6,"west"
"9100-23490","R",2012,"F","r01",2012-08-08,"HOLZ",2012,"AHY","HOLZ",NA,8,8,"west"
"9100-23491","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ",NA,6,21,"west"
"9100-23492","1",2012,"F","r00",2012-06-21,"HOLZ",2012,"AHY","HOLZ","E6",6,21,"west"
"9100-23492","R",2012,"F","r01",2012-07-13,"HOLZ",2012,"AHY","HOLZ",NA,7,13,"west"
"9100-23492","R",2012,"F","r01",2012-08-02,"HOLZ",2012,"AHY","HOLZ",NA,8,2,"west"
"9100-23492","R",2012,"F","r01",2012-08-08,"HOLZ",2012,"AHY","HOLZ",NA,8,8,"west"
"9100-23493","1",2012,"F","r00",2012-06-22,"MCGC",2012,"AHY","MCGC",NA,6,22,"east"
"9100-23494","1",2012,"F","r00",2012-06-22,"MCGC",2012,"AHY","MCGC","E7",6,22,"east"
"9100-23494","R",2012,"F","r01",2012-07-03,"MCGC",2012,"AHY","MCGC",NA,7,3,"east"
