"band","band_status","recap_yr","sex","site_orig","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","r11","r12","r13","r14","r15","r16","r17","comments"
"3100-42097","R",2010,"F","MCGC","7/10, 4.1g","7/15, 3.2g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42109","R",2010,"F","MP1","7/21, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42110","R",2010,"F","MCGC","6/12, 3.4g","6/26, 3.7g","7/15, 3.8g","7/17, 3.1g","7/20, 3.1g","7/22, 3.6g","","","","","","","","",NA,NA,NA,""
"3100-42118","R",2010,"F","MP1","5/22, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42121","R",2010,"F","HOLZ","6/23, 3.6g","7/11, 3.5g","8/13, 3.9g","","","","","","","","","","","",NA,NA,NA,"9-16 mim"
"3100-42122","R",2010,"F","HOLZ","6/23, 4.0g E7","7/25, 3.9g","8/13, 3.4g","","","","","","","","","","","",NA,NA,NA,"9-16 min"
"3100-42123","R",2010,"F","HOLZ","6/18, 3.7g E7","8/13, 3.4g ","","","","","","","","","","","","",NA,NA,NA,""
"3100-42124","R",2010,"F","HOLZ","7/25, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42127","R",2010,"F","MP1","6/28, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42146","R",2010,"M","HOLZ","7/1, 3.0g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42155","R",2010,"F","KV1","6/3, 4.4g E7","6/18, 4.0g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42157","R",2010,"F","KV1","6/3, 4.0g E7","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42164","R",2010,"F","KV1","6/18, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42165","R",2010,"F","KV1","7/25, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42166","R",2010,"F","GNMTN","7/25, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42170","R",2010,"F","GNMTN","8/1, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42186","R",2010,"F","MCGC","5/25, 3.6g E7","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42188","R",2010,"F","MCGC","6/12, 3.4g","6/17, 3.3g","6/24, 3.3g","","","","","","","","","","","",NA,NA,NA,""
"3100-42190","R",2010,"F","MCGC","7/20, 3.4g","7/22, 3.9g","7/26, 3.3g","7/28, 3.1g","8/10, 3.9g","8/13, 3.7g","8/16, 4.0g","","","","","","","",NA,NA,NA,""
"3100-42192","R",2010,"F","MCGC","6/17, 3.3g","6/19, 3.5g","7/9, 3.7g","","","","","","","","","","","",NA,NA,NA,""
"3100-42194","R",2010,"F","MCGC","5/29, 3.6g","6/1, 3.3g","6/12, 3.8g","6/17, 3.4g","7/1, 3.5g","","","","","","","","","",NA,NA,NA,""
"3100-42195","R",2010,"F","MCGC","5/26, 3.1g E6","6/12, 3.5g","6/12, 3.5g E6","6/24, 3.4g","","","","","","","","","","",NA,NA,NA,""
"3100-42204","R",2010,"F","MP1","8/19, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42206","R",2010,"F","MP1","6/2, 3.9g E7","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42211","R",2010,"F","MCGC","5/21, 4.0g E8","6/19, 3.5g E6","7/30, 3.3g","","","","","","","","","","","",NA,NA,NA,""
"3100-42214","R",2010,"F","MCGC","5/29, 3.9g","7/17, 3.8g 2x","7/22, 3.8g","8/10, 4.0g","8/13, 3.4g","","","","","","","","","",NA,NA,NA,""
"3100-42220","R",2010,"F","MCGC","5/25, 3.8g E7","6/26, 3.9g","7/6, 3.6g","7/15, 4.2g","","","","","","","","","","",NA,NA,NA,""
"3100-42225","R",2010,"F","HOLZ","7/11, 4.0g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42241","R",2010,"F","MCGC","5/23, 3.8g E6","6/1, 4.6g E9","6/10, 3.8g","7/4, 3.3g 3x","","","","","","","","","","",NA,NA,NA,""
"3100-42243","R",2010,"F","MCGC","6/26, 4.0g","7/14, 4.3g","7/15, 4.0g 2x","7/18, 3.7g","7/26, 3.5g","","","","","","","","","",NA,NA,NA,""
"3100-42244","R",2010,"F","MCGC","8/13, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42254","R",2010,"F","KV1","8/25, 4.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42266","R",2010,"F","GNMTN","7/1, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42268","R",2010,"F","GNMTN","8/1, nw","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42270","R",2010,"F","GNMTN","7/25, 4.0g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42278","R",2010,"M","MCGC","5/15, 3.6g 3x","5/16, 3.2g","5/17, 3.1g 2x","5/21, 3.4g","5/23, 3.5g 2x","5/26, nw","6/19, 3.2g","","","","","","","",NA,NA,NA,""
"3100-42280","R",2010,"M","MCGC","5/17, 3.0g","5/23, 3.1g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42296","R",2010,"M","MCGC","6/10, 3.3g","7/5, 3.5g at CC3","","","","","","","","","","","","",NA,NA,NA,""
"3100-42302","R",2010,"F","MP1","7/27, 4.1g at MCGC","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42304","R",2010,"F","MP1","5/22, 3.1g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42311","R",2010,"F","MCGC","6/10, 3.8g ","6/26, 3.7g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42314","R",2010,"F","HPK1","6/29, 3.2g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42324","R",2010,"F","MCGC","5/21, 3.7g","6/3, 3.6g","6/12, 3.5g E6","6/24, 3.3g","7/14, 3.4g","7/22, 3.4g","7/28, 3.4g","8/13, 4.0g","","","","","","",NA,NA,NA,""
"3100-42325","R",2010,"F","MCGC","6/17, 3.3g","6/26, 3.9g","7/2, 3.2g","7/22, 3.9g","","","","","","","","","","",NA,NA,NA,""
"3100-42327","R",2010,"F","MCGC","7/3, 4.2g E8","7/4, 3.9g E6","7/9, 3.4g","7/15, 4.0g E7","","","","","","","","","","",NA,NA,NA,""
"3100-42330","R",2010,"F","MCGC","5/21, 3.7g","6/26, 3.8g","7/26, 3.3g","","","","","","","","","","","",NA,NA,NA,""
"3100-42334","R",2010,"F","MCGC","6/13, 3.8g E6","7/27, 3.2g","8/83.4g","","","","","","","","","","","",NA,NA,NA,""
"3100-42335","R",2010,"F","MCGC","5/21, 3.8g E6","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42336","R",2010,"F","MCGC","6/1, 4.8g E7","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42341","R",2010,"F","MCGC","7/15, 3.0g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42342","R",2010,"F","MCGC","7/17, 3.9g E7","7/30, 3.5g","8/3, 3.7g","8/10, 3.6g","","","","","","","","","","",NA,NA,NA,""
"3100-42364","R",2010,"F","MCGC","5/21, 3.8g E6","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42366","R",2010,"F","MCGC","7/9, nw","7/14, 3.9g","7/15, 3.8g","","","","","","","","","","","",NA,NA,NA,""
"4100-08560","R",2010,"F","MCGC","5/29, 3.8g E7","6/27, 3.5g","7/9, 3.7g","","","","","","","","","","","",NA,NA,NA,"new: L08560"
"3100-42390","R",2010,"M","MCGC","5/23, 3.5g","5/26, 3.2g","6/24, 3.4g","","","","","","","","","","","",NA,NA,NA,""
"3100-42410","R",2010,"M","MCGC","6/21, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42444","R",2010,"M","HOLZ","6/3, 3.1g","6/18, 3.4g 2x","6/23, 3.3g","7/1, 3.2g","","","","","","","","","","",NA,NA,NA,""
"3100-42453","R",2010,"F","MCGC","7/14, nw","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42464","R",2010,"F","KV1","6/18, 3.64g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42478","R",2010,"F","MCGC","7/9, 3.5g","7/10, 3.6g 3x","7/14, 3.3g","7/15, 3.0g","7/22, 3.2g","","","","","","","","","",NA,NA,NA,""
"3100-42482","R",2010,"F","MP1","8/17, 4.2g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42505","R",2010,"F","MP1","8/17, 4.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42511","R",2010,"F","MCGC","6/3, 3.6g E6","6/12, 4.0g E6","6/21, 4.0g E6","7/15, 4.5g","7/20, 5.0g","","","","","","","","","",NA,NA,NA,""
"3100-42512","R",2010,"F","MCGC","5/17, 3.6g E6","6/12, 4.0g E6","7/5, 3.6g","","","","","","","","","","","",NA,NA,NA,""
"3100-42514","R",2010,"F","MCGC","5/29, 3.3g7/6, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42529","R",2010,"F","MCGC","7/14, 3.8g","7/18, 3.6g","7/28, 3.2g","","","","","","","","","","","",NA,NA,NA,"Former H42233"
"3100-42530","R",2010,"F","MCGC","5/15, 3.9g","5/26, 4.2g at CC3","7/15, 3.5g","7/22, 3.6g 2x","7/31, 3.3g","8/4, 3.6g","8/9, 3.4g 2x","","","","","","","",NA,NA,NA,""
"3100-42531","R",2010,"F","MCGC","5/17, 3.4g","6/21, 3.6g","6/26, 3.6g","7/9, 3.8g","","","","","","","","","","",NA,NA,NA,""
"3100-42532","R",2010,"F","MCGC","5/28, 4.6g E9+","6/1, 3.5g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42534","R",2010,"F","MCGC","5/25, 4.0g E6","6/21, 3.5g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42536","R",2010,"F","MCGC","5/26, 3.6g","5/29, 4.3g E6","6/21, 3.4g","7/4, 3.4g","","","","","","","","","","",NA,NA,NA,""
"3100-42537","R",2010,"F","MCGC","5/18, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42538","R",2010,"F","KV1","7/11, 3.4g","7/25, 3.5g","8/6, 3.4g","","","","","","","","","","","",NA,NA,NA,""
"3100-42543","R",2010,"F","HOLZ","7/25, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42544","R",2010,"F","MCGC","6/6, 4.0g E6 at CC3","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42546","R",2010,"F","MCGC","5/25, 3.9g E8","6/5, 3.6g","7/14, 3.6g","7/18, 3.2g","7/22, 3.5g","","","","","","","","","",NA,NA,NA,""
"3100-42548","R",2010,"F","MCGC","7/9, 3.4g","7/10, 3.4g at CC3","","","","","","","","","","","","",NA,NA,NA,""
"3100-42601","R",2010,"F","HOLZ","6/23, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42605","R",2010,"F","HOLZ","7/11, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42619","R",2010,"F","MCGC","5/29, nw","","","","","","","","","","","","","",NA,NA,NA,"band removed, sw"
"3100-42622","R",2010,"F","HPK1","6/29, 3.4g at HPK2","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42629","R",2010,"F","HOLZ","8/10, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42642","R",2010,"F","MCGC","7/15, nw","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42665","R",2010,"M","CC3","6/17 3.3g at MCGC","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42685","R",2010,"F","MP1","6/28, 4.4g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42686","R",2010,"F","MP1","8/2, 3.1g","8/19, 3.9g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42698","R",2010,"F","KV1","6/18, 3.4g","6/23, 3.3g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42699","R",2010,"F","KV1","7/25, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42702","R",2010,"M","MCGC","5/21, 3.4g","5/23, 3.4g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42709","R",2010,"M","MCGC","5/23, 3.4g","5/28, 3.2g","6/13, 3.3g","6/17, 3.3g","6/21, 3.5g","6/24, 3.0g","","","","","","","","",NA,NA,NA,""
"3100-42722","R",2010,"F","MP1","8/17, 3.9g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42728","R",2010,"F","MP1","6/19, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42730","R",2010,"F","MCGC","5/23, 3.6g E7","5/25, 3.8g E7","7/3, 3.4g","7/9, 3.2g","7/15, 3.3g","","","","","","","","","",NA,NA,NA,""
"3100-42735","R",2010,"F","MP1","7/31, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42742","R",2010,"M","MCGC","5/23, 3.4g","5/25, 3.3g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42747","R",2010,"M","MP1","5/16, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42751","R",2010,"F","HOLZ","7/25, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42756","R",2010,"F","MCGC","5/13, 2.8g","6/18, 3.4g 2x","7/18, 3.2g","","","","","","","","","","","",NA,NA,NA,""
"3100-42765","R",2010,"F","MP1","8/2, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42790","R",2010,"M","MCGC","6/24, 3.1g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42792","R",2010,"F","KV1","7/1, 3.7g","8/13, 3.7g at GNMTN","","","","","","","","","","","","",NA,NA,NA,""
"3100-42794","R",2010,"F","KV1","7/19, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42797","R",2010,"F","KV1","7/1, 3.9g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42800","R",2010,"F","KV1","7/1, 3.8g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42802","R",2010,"F","GNMTN","8/15, 3.8g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42806","R",2010,"F","GNMTN","8/1, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42816","R",2010,"F","KV1","6/3, 4.4g E8","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42818","R",2010,"F","HOLZ","6/23, 4.3g E9","7/11, 3.3g","7/25, 3.4g","","","","","","","","","","","",NA,NA,NA,""
"3100-42819","R",2010,"F","HOLZ","7/25, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42821","R",2010,"F","HOLZ","7/1, 4.1g ","7/11, 3.7g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42823","R",2010,"F","MCGC","6/27, 4.4g E9+","8/3,3.6g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42825","R",2010,"F","MCGC","5/21, 3.8g E7","5/26, nw E8+","7/14, 3.6g","7/15, 4.2g","8/12, 3.7g","9/1, 3.6g","","","","","","","","",NA,NA,NA,""
"3100-42827","R",2010,"M","KV1","7/11, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08515","R",2010,"M","MCGC","7/5, 3.5g","","","","","","","","","","","","","",NA,NA,NA,"new: L08515, pine pitch"
"3100-42850","R",2010,"F","MCGC","7/23, 3.2g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42871","R",2010,"F","MP1","6/6, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42884","R",2010,"F","MCGC","6/21, 3.3g","8/19, 3.2g","","","","","","","","","","","","",NA,NA,NA,""
"3100-42892","R",2010,"F","GNMTN","6/3, 4.6g E7 at KV1","7/11, 4.0g E8 at KV1","7/19, 3.3g at KV1","8/25, 3.6g at KV1","","","","","","","","","","",NA,NA,NA,""
"3100-42894","R",2010,"F","KV1","6/18, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07816","R",2010,"F","HPK1","6/16, 3.4g at MP1","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07836","R",2010,"M","HPK1","6/10, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07896","R",2010,"M","CC3","5/29, 3.6g at MCGC","","6/19, 3.2g","","","","","","","","","","","",NA,NA,NA,""
"4100-08055","R",2010,"F","MP1","8/17, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42456","R",2010,"F","CC3","7/17, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"3100-42460","R",2010,"F","MCGC","6/19, 3.6g E7","6/27, 3.8g","","","","","","","","","","","","",NA,NA,NA,""
"4100-07870","R",2010,"F","MP1","6/28, 3.4g","8/19, 4.1g","","","","","","","","","","","","",NA,NA,NA,""
"4100-07876","R",2010,"M","MCGC","5/26, 3.3g","7/6, 3.3g","","","","","","","","","","","","",NA,NA,NA,""
"4100-07878","R",2010,"M","MP1","5/16, again ","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07904","R",2010,"M","MP1","7/9, 3.2g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07906","R",2010,"M","MP1","7/6, 3.1g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07930","R",2010,"M","HPK2","6/8, 3.1g again","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07933","R",2010,"M","MP1","6/20, 3.0g at HPK2","6/29, 3.0g at HPK2","","","","","","","","","","","","",NA,NA,NA,""
"4100-07936","R",2010,"M","MCGC","6/26, 3.6g","7/3, 3.2g","","","","","","","","","","","","",NA,NA,NA,""
"4100-07944","R",2010,"M","HPK2","7/6, 3.2g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07945","R",2010,"M","MCGC","7/4, 3.1g","7/9, 3.4g","","","","","","","","","","","","",NA,NA,NA,""
"4100-07952","R",2010,"M","HPK2","6/5, nw","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07957","R",2010,"M","MCGC","6/21, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07960","R",2010,"M","MCGC","7/26, 3.3g","7/31, 3.2g","","","","","","","","","","","","",NA,NA,NA,""
"4100-07962","R",2010,"M","MCGC","6/27, 3.4g","7/4, 3.2g 2x","7/9, 3.4g","7/10, 3.4g","","","","","","","","","","",NA,NA,NA,""
"4100-07977","R",2010,"M","GNMTN","8/1, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07979","R",2010,"M","HOLZ","7/1, again","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07980","R",2010,"M","HOLZ","7/11, 3.1g 2x","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07981","R",2010,"M","HPK2","5/25, again","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07989","R",2010,"M","MP1","5/28, 3.1g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07991","R",2010,"M","MP1","7/3, 3.0g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07993","R",2010,"M","MCGC","6/17, 3.2g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-07996","R",2010,"M","CC3","6/29, 3.3g at MCGC","7/6, 3.1g at MCGC","","","","","","","","","","","","",NA,NA,NA,""
"4100-07999","R",2010,"M","MCGC","8/13, 3.8g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08000","R",2010,"M","MCGC","5/29, 3.3g","6/17, 3.2g","6/18, 3.2g","7/9, 3.4g","","","","","","","","","","",NA,NA,NA,""
"4100-08012","R",2010,"F","MCGC","6/1, 3.2g E7","6/10, 3.1g","6/18, 3.5g","6/19, 3.5g","6/21, 3.1g","","","","","","","","","",NA,NA,NA,""
"4100-08013","R",2010,"F","MCGC","6/3, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08015","R",2010,"F","MCGC","6/1, 3.8g E7","6/5, 4.1g E9+","","6/27, 3.6g","7/4, 3.6g","","","","","","","","","",NA,NA,NA,""
"4100-08018","R",2010,"F","MP1","6/8, 3.6g at HPK2","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08020","R",2010,"F","MP1","6/29, 3.7g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08035","R",2010,"F","MCGC","5/15, again","5/21, 3.8g E7 2x","","","","","","","","","","","","",NA,NA,NA,""
"4100-08040","R",2010,"F","MCGC","6/13, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08075","R",2010,"M","MCGC","5/17, again","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08093","R",2010,"M","MCGC","5/25, 3.4g","6/17, 3.2g","","","","","","","","","","","","",NA,NA,NA,""
"4100-08095","R",2010,"M","MCGC","5/23, 2.9g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08096","R",2010,"M","MCGC","5/21, 3.8g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08097","R",2010,"M","MCGC","5/21, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08099","R",2010,"M","MCGC","5/25, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08100","R",2010,"M","MCGC","5/21, again","5/23, 3.5g","6/7, 3.1g","6/18, 3.2g","6/24, 3.1g","","","","","","","","","",NA,NA,NA,""
"4100-08106","R",2010,"F","MCGC","5/29, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08107","R",2010,"F","MCGC","6/24, 4.0g E6","7/6, 3.2g","","","","","","","","","","","","",NA,NA,NA,""
"4100-08112","R",2010,"F","MCGC","5/23, 4.0g E7","5/25, 4.3g E7 2x","6/3, 3.6g E6","6/7, 4.2g E9","","","","","","","","","","",NA,NA,NA,""
"4100-08113","R",2010,"F","MCGC","7/3, 3.9g","7/10, 3.8g E6","7/14, 4.1g E8","","","","","","","","","","","",NA,NA,NA,""
"4100-08114","R",2010,"F","MCGC","5/21, again","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08116","R",2010,"F","MCGC","6/6, 3.6g at CC3","6/26, 3.5g","7/18, 3.9g","7/23, 3.4g","7/27, 3.5g","7/30, 3.3g","7/31, 3.4g","8/8, 3.7g","8/9, 3.4g","8/12, 4.1g","","","","",NA,NA,NA,""
"4100-08120","R",2010,"F","MP1","6/2, 3.6g E6 at HPK2","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08127","R",2010,"F","MCGC","5/26, 3.7g E6","6/13, 3.9g","6/17, 3.7g","6/19, 3.6g","6/21, 3.3g","","","","","","","","","",NA,NA,NA,""
"4100-08129","R",2010,"F","MCGC","6/12, 3.9g","6/19, 3.5g","","","","","","","","","","","","",NA,NA,NA,""
"4100-08130","R",2010,"F","MCGC","5/28, 3.5g E7","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08465","R",2010,"F","MCGC","5/25, 3.4g","7/5, nw","","","","","","","","","","","","",NA,NA,NA,"new: L08465"
"4100-08134","R",2010,"F","MCGC","6/1, 3.5g","7/3, 3.6g E6","","","","","","","","","","","","",NA,NA,NA,""
"4100-08135","R",2010,"F","MCGC","6/12, 3.5g","7/9, 3.8g","","","","","","","","","","","","",NA,NA,NA,""
"4100-08136","R",2010,"F","MCGC","8/9, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08138","R",2010,"F","MCGC","7/10, 3.4g at CC3","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08139","R",2010,"F","MCGC","5/25, again","  5/28, 4.1g E9+","6/6, 3.7g E8 at CC3","6/12, 3.9g","6/19, 3.4g","6/29, 3.4g","","","","","","","","",NA,NA,NA,""
"4100-08144","R",2010,"F","HPK2","6/20, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08145","R",2010,"F","HPK2","6/5, nw","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08152","R",2010,"F","KV1","7/19, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08153","R",2010,"F","KV1","6/3, again","6/23, 3.6g","7/1, 3.6g","7/25, 3.4g","","","","","","","","","","",NA,NA,NA,""
"4100-08154","R",2010,"F","KV1","7/25, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08158","R",2010,"F","KV1","6/18, 4.2g E7","7/11, 3.7g","8/6, 4.3g","","","","","","","","","","","",NA,NA,NA,""
"4100-08159","R",2010,"F","KV1","8/13, 4.2g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08161","R",2010,"F","KV1","7/19, 3.46g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08163","R",2010,"F","KV1","7/19, 4.1g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08165","R",2010,"F","MP1","7/6, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08170","R",2010,"F","MP1","7/6, 3.5g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08171","R",2010,"F","MP1","6/22, 3.3g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08173","R",2010,"F","MP1","6/10, 3.6g","6/28, 3.4g","","","","","","","","","","","","",NA,NA,NA,""
"4100-08174","R",2010,"F","MP1","7/3, 3.6g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08178","R",2010,"F","HPK2","7/9, 4.0g","","","","","","","","","","","","","",NA,NA,NA,""
"4100-08180","R",2010,"F","HPK2","6/27, 3.4g","","","","","","","","","","","","","",NA,NA,NA,""
