"site","date","year","month","day","dayl","prcp","srad","swe","tmax","tmin","vp"
"ss20",2005-01-09,2005,1,9,33534.01,8.53,120.34,73.15,3.02,-2.07,524.75
"ss20",2005-01-10,2005,1,10,33601.71,0,221.31,71.55,4.72,-2.18,520.49
"ss20",2005-01-11,2005,1,11,33672.48,5.86,172.73,70.44,4.07,-3.35,476.97
"ss20",2005-01-12,2005,1,12,33746.29,0,261.52,70.44,-0.99,-9.03,308.54
"ss20",2005-01-13,2005,1,13,33823.08,0,180.13,70.44,-4.73,-10.05,284.76
"ss20",2005-01-14,2005,1,14,33902.81,0,253.57,70.44,-0.85,-8.5,321.65
"ss20",2005-01-15,2005,1,15,33985.42,2.81,151.39,73.25,-0.79,-6.92,363.65
"ss20",2005-01-16,2005,1,16,34070.86,0,271.39,73.07,2.69,-5.57,403.36
"ss20",2005-01-17,2005,1,17,34159.09,0,192.68,71.75,2.8,-2.86,494.79
"ss20",2005-01-18,2005,1,18,34250.04,0,228.37,69.94,5.05,-1.71,538.96
"ss20",2005-01-19,2005,1,19,34343.66,0,240.34,66.91,8.45,1.23,667.71
"ss20",2005-01-20,2005,1,20,34439.89,0,360.41,64,13.94,0.93,653.13
"ss20",2005-01-21,2005,1,21,34538.69,0,366.58,63.19,8.68,-4.07,451.89
"ss20",2005-01-22,2005,1,22,34639.99,0,384.1,63.19,6.44,-7.31,353.05
"ss20",2005-01-23,2005,1,23,34743.73,0,376.76,61.61,11.09,-2.24,517.95
"ss20",2005-01-24,2005,1,24,34849.87,0,397.77,60.42,11.98,-3.18,483.02
"ss20",2005-01-25,2005,1,25,34958.34,0,383,59.88,8.49,-4.7,431.07
"ss20",2005-01-26,2005,1,26,35069.08,0,367.94,59.58,6.57,-5.3,411.88
"ss20",2005-01-27,2005,1,27,35182.04,0,366.39,59.58,5.57,-6.02,389.71
"ss20",2005-01-28,2005,1,28,35297.17,0,329.01,59.53,3.69,-5.89,393.71
"ss20",2005-01-29,2005,1,29,35414.39,14.3,232.21,73.83,-0.28,-9.2,304.64
"ss20",2005-01-30,2005,1,30,35533.67,21.54,207.03,95.37,0.82,-6.71,369.56
"ss20",2005-01-31,2005,1,31,35654.93,0,372.39,95.37,-2.29,-12.8,228.46
"ss20",2005-02-01,2005,2,1,35778.13,0,443.55,95.37,-1.5,-16.48,168.52
"ss20",2005-02-02,2005,2,2,35903.21,0,471.97,95.37,2.63,-16.76,164.67
"ss20",2005-02-03,2005,2,3,36030.11,0,444.16,95.37,6.78,-8.62,318.8
"ss20",2005-02-04,2005,2,4,36158.79,0,427.79,95.37,6.52,-7.18,356.38
"ss20",2005-02-05,2005,2,5,36289.17,0,366.91,95.37,3.92,-6.4,378.6
"ss20",2005-02-06,2005,2,6,36421.22,0,296.17,95.37,-4.01,-11.57,252.29
"ss20",2005-02-07,2005,2,7,36554.88,0,415.4,95.37,1.47,-10.75,269.36
"ss20",2005-02-08,2005,2,8,36690.09,4.7,231.12,100.07,-3.3,-11.55,252.75
"ss20",2005-02-09,2005,2,9,36826.81,0,325.75,100.07,-2.17,-10.63,271.9
"ss20",2005-02-10,2005,2,10,36964.98,0,444.2,100.07,5.2,-8.56,320.16
"ss20",2005-02-11,2005,2,11,37104.55,3.55,349.5,103.62,8.66,-8.97,310.17
"ss20",2005-02-12,2005,2,12,37245.48,0,310.9,102.02,6.21,-2.19,520.16
"ss20",2005-02-13,2005,2,13,37387.71,0,216.26,100.78,2.52,-3.06,487.54
"ss20",2005-02-14,2005,2,14,37531.21,0,231.1,98.95,4.3,-1.65,541.36
"ss20",2005-02-15,2005,2,15,37675.91,13.07,225.23,112.02,-1.07,-8.86,312.88
"ss20",2005-02-16,2005,2,16,37821.78,0,366.28,112.02,-2.21,-11.71,249.43
"ss20",2005-02-17,2005,2,17,37968.77,0,501.22,112.02,3.62,-12.98,225.12
"ss20",2005-02-18,2005,2,18,38116.84,4.74,369.92,116.76,6.48,-11.34,257.05
"ss20",2005-02-19,2005,2,19,38265.94,2.82,268.87,116.09,5.51,-4.4,440.8
"ss20",2005-02-20,2005,2,20,38416.03,3.07,214.49,114.91,4.24,-3.18,482.93
"ss20",2005-02-21,2005,2,21,38567.07,3.73,198.96,114.1,2.56,-4.08,451.68
"ss20",2005-02-22,2005,2,22,38719.02,0,269.4,114.1,0.36,-6.01,390.2
"ss20",2005-02-23,2005,2,23,38871.83,0,432.47,114.1,0.95,-9.94,287.27
"ss20",2005-02-24,2005,2,24,39025.48,0,550.75,114.1,4.4,-13.95,207.88
"ss20",2005-02-25,2005,2,25,39179.91,0,542.31,114.1,4.91,-12.28,238.31
"ss20",2005-02-26,2005,2,26,39335.1,2.44,363.64,116.54,3.58,-10.39,277.29
"ss20",2005-02-27,2005,2,27,39491.01,0,505.8,116.54,1.97,-12.11,241.58
"ss20",2005-02-28,2005,2,28,39647.59,0,409.62,116.54,3.44,-6.69,370.13
"ss20",2005-03-01,2005,3,1,39804.83,0,359.5,116.33,3.08,-5.5,405.56
"ss20",2005-03-02,2005,3,2,39962.67,0,434.18,116.33,3.59,-7.18,356.44
"ss20",2005-03-03,2005,3,3,40121.09,0,538.13,116.33,6.83,-8.69,316.68
"ss20",2005-03-04,2005,3,4,40280.05,0,544.34,116.33,6.74,-8.81,312.45
"ss20",2005-03-05,2005,3,5,40439.53,0,563.25,116.33,8.82,-8,322.11
"ss20",2005-03-06,2005,3,6,40599.48,0,424.56,115.07,7.06,-3.01,489.22
"ss20",2005-03-07,2005,3,7,40759.89,2.59,282.7,114.09,5.11,-3.67,465.77
"ss20",2005-03-08,2005,3,8,40920.71,2.79,178.91,112.61,2.78,-2.46,509.89
"ss20",2005-03-09,2005,3,9,41081.91,0,434.74,111.05,7.7,-2.31,515.55
"ss20",2005-03-10,2005,3,10,41243.48,0,340.03,109.5,5.05,-2.3,515.89
"ss20",2005-03-11,2005,3,11,41405.37,0,450.86,108.02,7.93,-2.47,509.21
"ss20",2005-03-12,2005,3,12,41567.56,0,569.89,107.89,9.78,-5.69,372.38
"ss20",2005-03-13,2005,3,13,41730.02,7.84,409.31,115.73,-1.8,-15.69,180.1
"ss20",2005-03-14,2005,3,14,41892.73,4.98,396.46,120.71,-5.9,-18.73,139.3
"ss20",2005-03-15,2005,3,15,42055.65,5.26,453.59,125.97,0.1,-18.03,147.91
"ss20",2005-03-16,2005,3,16,42218.76,2.8,321.49,128.77,0.19,-9.46,298.36
"ss20",2005-03-17,2005,3,17,42382.02,3.82,284.59,132.59,1.43,-6.86,365.51
"ss20",2005-03-18,2005,3,18,42545.42,0,376.05,132.59,-0.12,-8.02,333.94
"ss20",2005-03-19,2005,3,19,42708.93,0,460.4,132.13,5.04,-4.91,424.15
"ss20",2005-03-20,2005,3,20,42872.52,5.14,399.49,131.75,7.54,-5.09,418.49
"ss20",2005-03-21,2005,3,21,43036.16,0,290.7,130.93,1.62,-4.06,452.15
"ss20",2005-03-22,2005,3,22,43199.82,0,501.36,130.51,5.82,-4.98,421.8
"ss20",2005-03-23,2005,3,23,43363.49,2.74,396.01,129.96,7.57,-4.69,431.13
"ss20",2005-03-24,2005,3,24,43527.13,6.37,371.71,136.33,2.78,-8.14,330.9
"ss20",2005-03-25,2005,3,25,43690.71,3.2,367.9,139.53,-0.21,-10.76,269.09
"ss20",2005-03-26,2005,3,26,43854.22,2.68,401.16,142.21,1.91,-9.82,290.01
"ss20",2005-03-27,2005,3,27,44017.62,0,598.39,142.06,8.08,-5.64,386.1
"ss20",2005-03-28,2005,3,28,44180.89,0,552.55,139.51,12.15,0.07,582.44
"ss20",2005-03-29,2005,3,29,44343.99,0,418.63,138.7,3.88,-4.07,452.06
"ss20",2005-03-30,2005,3,30,44506.91,4.81,396.29,143.51,4.23,-6.69,370.14
"ss20",2005-03-31,2005,3,31,44669.62,0,439.71,143.51,0.01,-8.2,329.47
"ss20",2005-04-01,2005,4,1,44832.08,2.45,470.02,145.96,7.92,-7.09,359.05
"ss20",2005-04-02,2005,4,2,44994.28,0,599.13,144.02,11.72,-1.37,512.32
"ss20",2005-04-03,2005,4,3,45156.17,0,640.37,142.02,13.76,-1.26,493.58
"ss20",2005-04-04,2005,4,4,45317.73,0,572.26,139.52,11.81,-0.04,571.37
"ss20",2005-04-05,2005,4,5,45478.94,0,437.71,137.73,6.3,-1.73,537.84
"ss20",2005-04-06,2005,4,6,45639.76,0,663.45,136.93,11.7,-4.09,380.07
"ss20",2005-04-07,2005,4,7,45800.17,0,710.02,136.3,16.57,-4.5,338.65
"ss20",2005-04-08,2005,4,8,45960.12,2.66,455.42,134.57,12.46,-1.87,517.09
"ss20",2005-04-09,2005,4,9,46119.6,6.35,391.19,132.94,8.92,-2.13,522.35
"ss20",2005-04-10,2005,4,10,46278.56,12.57,184.77,132.72,-0.96,-5.46,406.63
"ss20",2005-04-11,2005,4,11,46436.98,0,482.18,132.72,2.8,-6.36,379.72
"ss20",2005-04-12,2005,4,12,46594.83,0,634.25,131.51,11.01,-3.12,412.8
"ss20",2005-04-13,2005,4,13,46752.06,0,700.62,131,13.7,-4.79,336.93
"ss20",2005-04-14,2005,4,14,46908.65,0,685.29,129.2,15.61,-1.72,417.31
"ss20",2005-04-15,2005,4,15,47064.56,0,555.95,127.73,8.82,-2.51,465.22
"ss20",2005-04-16,2005,4,16,47219.75,2.5,507.41,126.33,15.64,-2.65,450.47
"ss20",2005-04-17,2005,4,17,47374.19,0,667.79,123.89,16.71,-0.21,463.84
"ss20",2005-04-18,2005,4,18,47527.83,0,630.5,120.89,16.26,1.15,528.85
"ss20",2005-04-19,2005,4,19,47680.65,0,553.21,118.48,11.71,-0.25,531.25
"ss20",2005-04-20,2005,4,20,47832.6,0,453.58,116.98,6.77,-2.43,509.93
"ss20",2005-04-21,2005,4,21,47983.64,2.63,320.22,115.87,5.22,-3.37,476.2
"ss20",2005-04-22,2005,4,22,48133.74,0,474.96,114.01,8.05,-1.56,531.02
"ss20",2005-04-23,2005,4,23,48282.84,0,627.12,112.08,13.27,-1.41,454.89
"ss20",2005-04-24,2005,4,24,48430.91,18.45,312.71,110.25,6.71,-1.64,541.71
"ss20",2005-04-25,2005,4,25,48577.9,6.66,345.93,108.76,6.88,-2.45,509.97
"ss20",2005-04-26,2005,4,26,48723.77,0,529.75,107.41,8.12,-2.79,490.58
"ss20",2005-04-27,2005,4,27,48868.48,18.46,405.43,106.4,7.79,-3.61,467.81
"ss20",2005-04-28,2005,4,28,49011.97,20.94,339.35,127.35,1.37,-7.33,352.33
"ss20",2005-04-29,2005,4,29,49154.21,11.71,404.08,139.06,1.04,-9.67,293.55
"ss20",2005-04-30,2005,4,30,49295.14,8.03,376.7,147.09,1.07,-8.63,318.47
"ss20",2005-05-01,2005,5,1,49434.72,3.53,292.67,150.62,0.53,-6.51,375.52
"ss20",2005-05-02,2005,5,2,49572.89,0,679.83,150.62,5.47,-9.54,290.34
"ss20",2005-05-03,2005,5,3,49709.61,2.47,510.33,153.09,8.37,-7.3,353.18
"ss20",2005-05-04,2005,5,4,49844.83,0,670.85,151.58,12.66,-2.41,467.54
"ss20",2005-05-05,2005,5,5,49978.49,0,675.45,149.16,15.55,-0.24,532.28
"ss20",2005-05-06,2005,5,6,50110.54,4.04,470.31,146.49,14.44,0.34,626.14
"ss20",2005-05-07,2005,5,7,50240.93,3.5,359.77,144.27,8.38,-0.7,580.2
"ss20",2005-05-08,2005,5,8,50369.61,0,436.78,141.63,8.19,0.28,623.21
"ss20",2005-05-09,2005,5,9,50496.51,0,696.65,139.37,15.9,-0.62,515.4
"ss20",2005-05-10,2005,5,10,50621.6,9.62,504.62,136.71,16.82,0.34,618.07
"ss20",2005-05-11,2005,5,11,50744.8,21.55,258.77,134.95,4.51,-1.81,534.83
"ss20",2005-05-12,2005,5,12,50866.07,3.58,413.92,133.51,8.48,-2.58,505.1
"ss20",2005-05-13,2005,5,13,50985.35,0,597.87,131.48,11.04,-1.16,561.18
"ss20",2005-05-14,2005,5,14,51102.58,0,690.58,130.05,13.44,-2.6,476.7
"ss20",2005-05-15,2005,5,15,51217.71,0,685,127.72,15.73,-0.45,549.15
"ss20",2005-05-16,2005,5,16,51330.67,0,653.54,123.96,17.78,2.96,701.71
"ss20",2005-05-17,2005,5,17,51441.42,0,423.08,119.95,11.26,3.54,787.17
"ss20",2005-05-18,2005,5,18,51549.9,0,616.44,115.92,16.58,3.6,738.51
"ss20",2005-05-19,2005,5,19,51656.04,0,675.63,111.27,21.38,5.07,763.37
"ss20",2005-05-20,2005,5,20,51759.79,0,708.61,106.82,24.18,4.61,703.2
"ss20",2005-05-21,2005,5,21,51861.09,0,662.21,101.72,22.73,6.13,807.82
"ss20",2005-05-22,2005,5,22,51959.89,0,691.4,97.32,23.47,4.49,698.41
"ss20",2005-05-23,2005,5,23,52056.13,0,668.83,92.62,22.81,5.2,741.4
"ss20",2005-05-24,2005,5,24,52149.76,0,641.84,88.27,20.57,4.35,722.74
"ss20",2005-05-25,2005,5,25,52240.72,0,516.14,84.53,14.16,2.89,739.32
"ss20",2005-05-26,2005,5,26,52328.95,0,518.94,81.34,12.92,1.6,678.88
"ss20",2005-05-27,2005,5,27,52414.4,0,673.79,79.23,17.2,-0.96,496.59
"ss20",2005-05-28,2005,5,28,52497.02,0,657.37,76.78,17.38,-0.17,527.4
"ss20",2005-05-29,2005,5,29,52576.75,10.31,266.88,73.58,9.08,1.61,686.05
"ss20",2005-05-30,2005,5,30,52653.55,16.85,263.78,70.45,8.81,1.46,678.63
"ss20",2005-05-31,2005,5,31,52727.36,0,558.04,67.63,13.91,0.71,640.25
"ss20",2005-06-01,2005,6,1,52798.14,3.67,460.1,64.31,18.11,1.91,700.78
"ss20",2005-06-02,2005,6,2,52865.84,11.26,336.61,60.4,13.28,3.31,774.3
"ss20",2005-06-03,2005,6,3,52930.41,11.48,347.5,57.01,12.31,2.08,709.26
"ss20",2005-06-04,2005,6,4,52991.82,3.99,264.49,53.99,8.43,1.18,665.18
"ss20",2005-06-05,2005,6,5,53050,0,558.73,50.3,15.88,2.79,746.35
"ss20",2005-06-06,2005,6,6,53104.94,0,646.36,46.82,20.18,2.28,680.82
"ss20",2005-06-07,2005,6,7,53156.58,0,582.95,42.9,18.14,3.34,765.04
"ss20",2005-06-08,2005,6,8,53204.89,0,570.38,38.97,17.58,3.35,772.55
"ss20",2005-06-09,2005,6,9,53249.83,5.01,393.81,35.32,15.21,2.71,741.99
"ss20",2005-06-10,2005,6,10,53291.38,9.87,203.53,32.26,6.92,1.28,670.1
"ss20",2005-06-11,2005,6,11,53329.5,4.28,408.76,29.38,14.11,0.86,649.95
"ss20",2005-06-12,2005,6,12,53364.16,2.92,249.32,26.02,9.04,2,705.41
"ss20",2005-06-13,2005,6,13,53395.35,0,525.68,22.71,14.14,1.88,699.63
"ss20",2005-06-14,2005,6,14,53423.02,0,572.54,18.7,17.83,3.53,783.07
"ss20",2005-06-15,2005,6,15,53447.18,2.41,465.42,14.54,21.74,3.91,807.92
"ss20",2005-06-16,2005,6,16,53467.78,0,614.34,10.09,22.03,4.59,801.96
"ss20",2005-06-17,2005,6,17,53484.83,0,622,5.57,23.17,4.77,803.41
"ss20",2005-06-18,2005,6,18,53498.31,0,510.49,0,24.89,9,1139.72
"ss20",2005-06-19,2005,6,19,53508.2,0,519.15,0,25.53,9.19,1137.44
"ss20",2005-06-20,2005,6,20,53514.5,0,515.78,0,24.83,8.81,1113.97
"ss20",2005-06-21,2005,6,21,53517.2,0,527.4,0,25.87,9.09,1122.24
"ss20",2005-06-22,2005,6,22,53516.31,0,527.35,0,24.95,8.37,1069.83
"ss20",2005-06-23,2005,6,23,53511.82,0,409.23,0,21.38,10.43,1262.88
"ss20",2005-06-24,2005,6,24,53503.74,2.3,367.2,0,22.11,7.71,1051.05
"ss20",2005-06-25,2005,6,25,53492.07,2.78,390.83,0,22.6,6.34,956.82
"ss20",2005-06-26,2005,6,26,53476.83,0,483.31,0,19.99,6.3,954.44
"ss20",2005-06-27,2005,6,27,53458.01,0,551.59,0,22.91,5.23,850.21
"ss20",2005-06-28,2005,6,28,53435.65,0,532.68,0,23.62,6.71,949.34
"ss20",2005-06-29,2005,6,29,53409.75,0,441.14,0,18.97,6.67,979.25
"ss20",2005-06-30,2005,6,30,53380.33,0,543.19,0,21.47,3.95,782.96
"ss20",2005-07-01,2005,7,1,53347.42,0,545.39,0,23.15,5.18,841.69
"ss20",2005-07-02,2005,7,2,53311.04,0,522.95,0,24.63,7.58,1000.04
"ss20",2005-07-03,2005,7,3,53271.22,8.36,363.8,0,21.62,6.53,969.52
"ss20",2005-07-04,2005,7,4,53227.98,0,505.7,0,21.32,5.22,883.72
"ss20",2005-07-05,2005,7,5,53181.36,0,544.86,0,23.21,4.36,806.58
"ss20",2005-07-06,2005,7,6,53131.4,0,539.49,0,25.19,6.34,919.62
"ss20",2005-07-07,2005,7,7,53078.12,0,515.27,0,25.78,8.23,1059.72
"ss20",2005-07-08,2005,7,8,53021.57,0,519.14,0,26.97,8.89,1095.85
"ss20",2005-07-09,2005,7,9,52961.78,0,500.6,0,26.63,9.55,1151.19
"ss20",2005-07-10,2005,7,10,52898.8,0,486.78,0,25.24,8.82,1093.2
"ss20",2005-07-11,2005,7,11,52832.68,0,527.53,0,26.32,7.28,953.84
"ss20",2005-07-12,2005,7,12,52763.45,0,497.42,0,25.69,8.22,1041.65
"ss20",2005-07-13,2005,7,13,52691.16,0,508.14,0,27.6,9.05,1085.28
"ss20",2005-07-14,2005,7,14,52615.86,3.25,383.62,0,29.1,9.39,1177.7
"ss20",2005-07-15,2005,7,15,52537.6,4.3,367.95,0,26.11,8.24,1089.89
"ss20",2005-07-16,2005,7,16,52456.42,0,494.33,0,28.49,10.36,1203.49
"ss20",2005-07-17,2005,7,17,52372.4,0,448.29,0,26.68,11.17,1320.1
"ss20",2005-07-18,2005,7,18,52285.56,0,465.38,0,23.76,7.84,1056.89
"ss20",2005-07-19,2005,7,19,52195.97,0,530.29,0,28.3,7.92,999.29
"ss20",2005-07-20,2005,7,20,52103.69,0,501.92,0,30.29,11.23,1262.86
"ss20",2005-07-21,2005,7,21,52008.76,0,498.4,0,30.72,11.72,1301.55
"ss20",2005-07-22,2005,7,22,51911.24,0,479.75,0,29.16,11.45,1302.94
"ss20",2005-07-23,2005,7,23,51811.19,3.59,347.37,0,29.42,12.01,1403.17
"ss20",2005-07-24,2005,7,24,51708.67,2.72,276.45,0,23.35,11.02,1314.07
"ss20",2005-07-25,2005,7,25,51603.73,8.15,279.7,0,21.41,9.16,1160.18
"ss20",2005-07-26,2005,7,26,51496.42,1.73,238.49,0,14.54,7.38,1027.8
"ss20",2005-07-27,2005,7,27,51386.81,0,494.38,0,21.88,4.58,802.41
"ss20",2005-07-28,2005,7,28,51274.96,0,510.72,0,25.12,6.53,852.71
"ss20",2005-07-29,2005,7,29,51160.91,0,518.4,0,28.06,8.4,918.82
"ss20",2005-07-30,2005,7,30,51044.74,0,480.87,0,27.83,10.38,1065.59
"ss20",2005-07-31,2005,7,31,50926.48,0,482.97,0,26.04,8.73,952.37
"ss20",2005-08-01,2005,8,1,50806.21,2.08,357.11,0,26.23,8.65,1076.35
"ss20",2005-08-02,2005,8,2,50683.98,6.86,329.06,0,24.55,9.02,1141.11
"ss20",2005-08-03,2005,8,3,50559.83,6.04,313.76,0,22.51,8.15,1083.03
"ss20",2005-08-04,2005,8,4,50433.84,16.16,109.1,0,11.71,7.56,1040.63
"ss20",2005-08-05,2005,8,5,50306.05,3.97,304.74,0,19.8,6.59,973.5
"ss20",2005-08-06,2005,8,6,50176.52,0,493.68,0,23.34,6.03,855.53
"ss20",2005-08-07,2005,8,7,50045.3,0,490.72,0,24.06,6.82,902.38
"ss20",2005-08-08,2005,8,8,49912.44,0,492.74,0,25.17,7.62,947.17
"ss20",2005-08-09,2005,8,9,49778,5.23,300.55,0,22.68,9.4,1178.75
